peptide,Protein,LOD,LOQ,slope_linear,intercept_linear,intercept_noise,stdev_noise,stndev_noise
O00139,sp|O00139|KIF2A_HUMAN,5.064118437890904,inf,40291.68238888007,309339.75770336017,309340.21924590087,,102020.69506831554
O75312,sp|O75312|ZPR1_HUMAN,67.61031055064913,81.35139092310102,3017.11110888727,-196377.77758635633,0.0004073257732670754,,3805.020521999784
O95340,sp|O95340|PAPS2_HUMAN,inf,inf,27087.50310587681,-2544750.1721347068,149932.91330669634,,inf
P05121,sp|P05121|PAI1_HUMAN,8.775899101253387,15.226088053690017,24021.750109978762,56381.50678391538,121766.48780275823,,72713.7370909266
P25789,sp|P25789|PSA4_HUMAN,89.75625318801895,inf,16333.250862771549,1380007.009893889,2216675.2286884547,,314671.5905138931
P36955,sp|P36955|PEDF_HUMAN,12.22330111135788,inf,14060.084796756431,13092.894047805046,121100.36295134602,,31926.59060921898
P48637,sp|P48637|GSHB_HUMAN,12.832631656113158,13.713110124233227,9286.206294653633,24658.26521010349,79933.66446905702,,31945.532801507976
Q12797,sp|Q12797|ASPH_HUMAN,17.584114171260605,18.416597866500396,6194.728235365868,39027.464993162146,94333.24755377183,,26811.51299499774
Q86UP2,sp|Q86UP2|KTN1_HUMAN,63.097960371693425,72.78940512256182,21043.482911765223,-989029.3808291903,116900.77444337949,,110935.3477882
Q8NEB9,sp|Q8NEB9|PK3C3_HUMAN,,inf,0.0,303670.63090198213,303735.65226071124,,
Q8NEN9,sp|Q8NEN9|PDZD8_HUMAN,3.7056643067560717,59.14785758468439,11371.625140093958,-2312.127428503685,21599.839365726726,,9113.729298612892
Q9BT40,sp|Q9BT40|INP5K_HUMAN,inf,inf,3304.800708557701,-152813.40427027232,119000.44349051997,,inf
Q9H3U1,sp|Q9H3U1|UN45A_HUMAN,1.5485294512753438,2.54298874974731,9213.44686640637,40934.72260958683,40934.72672395582,,7133.644853010899
Q9H4A4,sp|Q9H4A4|AMPB_HUMAN,5.898957881715247,inf,4085.45186302388,-18588.510415225428,19.09443296741665,,2746.151809780056
Q9NRA1,sp|Q9NRA1|PDGFC_HUMAN,23.740454280919337,34.52463246341559,8308.88060026238,-53138.37274281715,88266.93702661968,,27925.64512335491
Q9Y3C4,sp|Q9Y3C4|TPRKB_HUMAN,15.715173593101587,16.56653547599955,3611.142110171043,103601.17402038565,103700.1562904047,,28325.37143033903
Q9Y6M9,sp|Q9Y6M9|NDUB9_HUMAN,15.048923138987993,15.90701482445276,10609.085049214971,131733.53490407608,150666.7058933457,,70361.06724567656
O43760,sp|O43760|SNG2_HUMAN,7.00245907567153,56.789021388695865,11123.889258072082,51216.4743853026,51410.58092021995,,38850.23637851727
P08237,sp|P08237|PFKAM_HUMAN,25.941059534132346,63.34456481992409,5760.154136052215,-2759.6339976281124,80233.82743782755,,33215.51996682675
P0C7P4_P47985,sp|P0C7P4|UCRIL_HUMAN_sp|P47985|UCRI_HUMAN,10.210371583540844,11.117337527141443,5231.207562418805,48182.60132436579,68233.17852711488,,16680.997920087917
P26440,sp|P26440|IVD_HUMAN,40.26303530589897,47.50387951124455,9110.011159046018,113376.96760521532,225565.4430456367,,127304.11274669101
P32942,sp|P32942|ICAM3_HUMAN,6.720810157718214,inf,41062.571033056876,144240.21351020204,144244.18510924326,,137984.88645097654
P40306,sp|P40306|PSB10_HUMAN,22.83648505472061,23.615914498612323,10924.865609341727,5945.901004311167,149399.2036212569,,53016.11379780889
P40818,sp|P40818|UBP8_HUMAN,,inf,0.0,-33836532.85011238,69334.23420663178,,
Q13148,sp|Q13148|TADBP_HUMAN,26.341743191600028,56.102655033377786,5820.879503003799,-51971.63570072029,38713.91689320485,,31323.280211724665
Q14558,sp|Q14558|KPRA_HUMAN,24.769243858762273,inf,1639.447098881844,-36417.11032002178,1246.6555580916465,,1472.0495538156617
Q15389,sp|Q15389|ANGP1_HUMAN,,inf,0.0,3984837.5511925253,4006741.1584751084,,
Q2TAA2,sp|Q2TAA2|IAH1_HUMAN,inf,inf,4700.0,38932.65821677205,580999.202835007,,inf
Q70J99,sp|Q70J99|UN13D_HUMAN,1.4180893659716072,2.413866241062803,30492.728970581156,106119.75810892948,106267.06389765305,,21547.05445195597
Q86XS8,sp|Q86XS8|GOLI_HUMAN,6.2427742729369875,45.07152432151864,17477.454029667697,-10990.595351183445,48733.37170349006,,24691.916659087437
Q8N1Q1,sp|Q8N1Q1|CAH13_HUMAN,65.95654900119978,68.36366169808464,16199.974285190612,-649997.8142196501,197032.03101561987,,110732.27626204041
Q99829,sp|Q99829|CPNE1_HUMAN,9.939013486457446,10.848720420937674,12296.839968608934,30596.176932403963,105433.34569441949,,23690.644763398814
Q9BTW9,sp|Q9BTW9|TBCD_HUMAN,,inf,0.0,-46000146.542075865,791665.0785100386,,
Q9BU61,sp|Q9BU61|NDUF3_HUMAN,inf,inf,514.4688830726383,27950.05979926654,45566.967156024795,,inf
Q9NRK6,sp|Q9NRK6|ABCBA_HUMAN,7.623027136445098,24.41884038436417,6026.097356404669,-15538.354698898911,12871.227744231834,,8763.76061580106
Q9UN70,sp|Q9UN70|PCDGK_HUMAN,inf,inf,2245.1698501082856,11097.286452069764,16030.87691348905,,inf
Q9Y4K3,sp|Q9Y4K3|TRAF6_HUMAN,2.3323304598612484,3.3188725764283067,3980.6350885250395,31833.833181626163,31833.83349075504,,4642.0780787152735
A0A0C4DH29,sp|A0A0C4DH29|HV103_HUMAN,,inf,0.0,121327.53582917384,139766.3886595215,,
O60437,sp|O60437|PEPL_HUMAN,3.255676412564824,4.232891802336896,89959.01399731114,428367.6648867544,428368.18721098185,,146438.45882220363
P05198,sp|P05198|IF2A_HUMAN,44.45693346880243,67.45961758778324,55567.94876274139,-2254538.46495224,1380.1832003444433,,107230.97649521586
P16298,sp|P16298|PP2BB_HUMAN,25.826219048031337,inf,2096.235593620141,49605.14859930419,49607.35608131985,,27067.81606754905
P27797,sp|P27797|CALR_HUMAN,2.2633526328709497,3.2505914951651826,92169.91137389748,173191.88637689475,226332.85688300227,,77736.02053674274
Q13576,sp|Q13576|IQGA2_HUMAN,34.36915719917034,35.03209500523933,14951.364260220105,203373.0630360897,489334.4954801716,,113952.17807874005
Q14919,sp|Q14919|NC2A_HUMAN,50.87228878133806,inf,1097.263837109507,-43388.23702522705,2533.387814771231,,4949.3489753778185
Q16891,sp|Q16891|MIC60_HUMAN,18.08260442615809,18.910052866297907,13635.753523434343,-32151.25999575117,154000.16587684493,,30209.255572129256
Q5T4S7,sp|Q5T4S7|UBR4_HUMAN,68.66880939166606,inf,2209.4380281347767,131410.12428583193,132634.10298521968,,75247.75005864886
Q5T5U3,sp|Q5T5U3|RHG21_HUMAN,90.49458240757421,inf,8353.011322823279,-438139.29586402717,81200.25596671738,,118281.35983694364
Q7Z7A4,sp|Q7Z7A4|PXK_HUMAN,33.41071473264474,inf,2497.8516689141934,-8697.61920305671,16148.800717593604,,29304.2948169512
Q86YF9,sp|Q86YF9|DZIP1_HUMAN,32.98013629254046,inf,5307.589172600586,-33182.655043206774,35200.69494627068,,53330.832153850955
Q92804,sp|Q92804|RBP56_HUMAN,,inf,0.0,-36959970.93623054,149533.28921754658,,
Q99832,sp|Q99832|TCPH_HUMAN,4.015406939343771,4.984948283390803,24502.180005390168,-3516.605840926117,42400.44635113352,,26234.58571531712
Q9BVC6,sp|Q9BVC6|TM109_HUMAN,0.10565962346797263,1.1146933646450636,83963.20542789699,10993.405081650139,11000.01364522247,,4432.45605355165
Q9H0U4,sp|Q9H0U4|RAB1B_HUMAN,0.413119477770863,1.4190475638539857,75068.04246679072,42870.26793436697,42966.82632770652,,15457.756053911002
Q9NPA0,sp|Q9NPA0|EMC7_HUMAN,20.304097797107044,21.109106910267577,8164.051938377863,-4710.700339116727,51933.247723022956,,54559.88045767288
Q9P2J5,sp|Q9P2J5|SYLC_HUMAN,10.864617817242344,38.7756970865907,3914.786129639978,11303.128264864094,33400.11367188047,,10217.83486388166
Q9Y3D6,sp|Q9Y3D6|FIS1_HUMAN,82.46727138681071,inf,20063.79088528516,-182653.59615861427,60368.866783645586,,705791.8125213853
Q9Y3P9,sp|Q9Y3P9|RBGP1_HUMAN,inf,inf,133.33333333333334,481000.0,980666.6666666666,,inf
A0A1W2PPF3,sp|A0A1W2PPF3|DUXB_HUMAN,0.2865242367019244,inf,182799.31320038452,75035.36938054784,75035.64224511763,,26188.080409903196
C9JLW8,sp|C9JLW8|MCRI1_HUMAN,6.732616340033197,inf,33938.304605815974,3016.3541880610865,137666.3216101872,,46921.80836000721
O43813,sp|O43813|LANC1_HUMAN,inf,inf,25400.000000000004,-1461666.6666666667,425000.0,,inf
O95630,sp|O95630|STABP_HUMAN,56.906452385098234,inf,6605.750305042719,-101088.35608450671,128132.7327521798,,73344.36318253758
P00441,sp|P00441|SODC_HUMAN,inf,inf,13784.774086569012,624855.9249369816,1076325.1426485053,,inf
P06396,sp|P06396|GELS_HUMAN,0.1,1.1090909090909091,377074.70610657195,55969.11379195366,55969.705660407,,0.1
P46736,sp|P46736|BRCC3_HUMAN,79.8498701557453,inf,4553.51802239071,-178882.36521113213,115200.43127539204,,34757.51317661007
Q15746,sp|Q15746|MYLK_HUMAN,14.663864198006895,15.525845367723997,29909.33747242659,806312.6927145099,806349.0191647514,,219275.06824889043
Q5T447,sp|Q5T447|HECD3_HUMAN,inf,inf,8955.555555555555,-183888.88888888888,400100.0000000001,,inf
Q8NDI1,sp|Q8NDI1|EHBP1_HUMAN,67.63558526709997,81.0390297524424,2227.2823781658817,-127402.33548280483,4096.643485891516,,9572.284116825671
Q92974,sp|Q92974|ARHG2_HUMAN,40.12584587971861,inf,16889.955252906457,355044.46091316047,508329.61340857926,,262219.2944490247
Q9BX68,sp|Q9BX68|HINT2_HUMAN,2.75477821676246,3.73705318426991,28052.66329700277,29073.880684899887,61566.47624009827,,22393.135108778315
Q9BZE9,sp|Q9BZE9|ASPC1_HUMAN,inf,inf,10786.789603238494,-205877.1163641881,341674.2279868652,,inf
Q9GZT3,sp|Q9GZT3|SLIRP_HUMAN,,inf,0.0,-27912905.78462427,1097004.1890727803,,
Q9H2D6,sp|Q9H2D6|TARA_HUMAN,85.76700693384178,inf,7348.88888888889,-346555.55555555556,139445.33333333337,,72145.65770023862
Q9HCN8,sp|Q9HCN8|SDF2L_HUMAN,,inf,0.0,-97709310.62947315,1961008.733675614,,
Q9Y5X1,sp|Q9Y5X1|SNX9_HUMAN,inf,inf,1808.1250338231023,-40923.96120588297,62833.77885463423,,inf
Q9Y5Y7,sp|Q9Y5Y7|LYVE1_HUMAN,19.882328564534816,32.02136969112045,20655.120144746736,-173528.34434783942,72869.24400924833,,82137.1484503544
A0A1B0GUL7_P36507,tr|A0A1B0GUL7|A0A1B0GUL7_HUMAN_sp|P36507|MP2K2_HUMAN,60.508797094525676,60.90769813397491,9839.320387714768,143005.3821792106,533664.5249151839,,102353.14907614463
P01031,sp|P01031|CO5_HUMAN,58.528960817683554,58.94786020336352,22444.44444444444,-371111.1111111108,448333.33333333326,,247102.78250956006
P01709,sp|P01709|LV208_HUMAN,2.106961543403023,inf,47851.25186228157,43826.43125050978,43826.50227721396,,50410.33822540769
P08962,sp|P08962|CD63_HUMAN,6.724185197726471,18.030344567699018,28761.90370400233,90076.22646368502,120733.38757184918,,81371.60301836123
P0C0L4,sp|P0C0L4|CO4A_HUMAN,0.1,1.1090909090909091,8813844.893496301,313030.21679823194,313031.2018503908,,0.1
P0DTE2,sp|P0DTE2|HV511_HUMAN,2.692410363640843,inf,3782.5160844007523,19135.33479502193,19135.336859205596,,5092.04172104755
P12955,sp|P12955|PEPD_HUMAN,3.913000860468506,20.41278859149917,6691.862305591536,-2253.6001247996014,5256.87544809105,,9337.393693512893
P32119,sp|P32119|PRDX2_HUMAN,0.5509010893039862,1.5554374419372792,36014.203674349315,38734.33936481265,38734.352504956354,,9920.125447235478
P49326,sp|P49326|FMO5_HUMAN,1.9313106695030062,2.921903491023178,29980.326860879257,9677.754223770462,32276.299972118315,,17651.389696627917
P53611,sp|P53611|PGTB2_HUMAN,21.546528530490036,43.735389148129215,4138.186493290058,-77411.65588425349,3620.0012996391015,,4065.948079135077
P54578,sp|P54578|UBP14_HUMAN,66.25653544818005,inf,2464.255663373317,-33889.86008019016,60933.1609175551,,34225.01085796368
P98170,sp|P98170|XIAP_HUMAN,,inf,0.0,-18841939.402659234,40067.446808084846,,
Q06828,sp|Q06828|FMOD_HUMAN,48.37923194973069,inf,3732.3073080416184,-111580.31369098286,15473.282567738861,,26756.282352349343
Q12931,sp|Q12931|TRAP1_HUMAN,24.599311207145934,52.01774349545651,4343.5141688619915,-58161.30190761598,18366.805707385487,,15159.674578741238
Q14677,sp|Q14677|EPN4_HUMAN,26.74073571506269,27.48072828359741,16536.076539435428,-193588.12047971497,115633.8009762876,,66482.46552454431
Q14699,sp|Q14699|RFTN1_HUMAN,11.7471069906737,12.638550354404268,2001.3068387220983,24196.744102296387,29266.618168586836,,9219.845744672497
Q5M775,sp|Q5M775|CYTSB_HUMAN,3.112610237768905,4.091270740417704,7183.335513498566,37502.447093794864,37502.479905383465,,11179.445424527998
Q6YP21,sp|Q6YP21|KAT3_HUMAN,inf,inf,4578.198071173612,-241153.13964549464,134357.47370395315,,inf
Q86UX6,sp|Q86UX6|ST32C_HUMAN,0.1,1.1090909090909091,943753.9568307414,-52605.00539470033,14906.666649889885,,0.1
Q8IUX7,sp|Q8IUX7|AEBP1_HUMAN,78.86891778472555,inf,4243.327010878751,-280666.1292580466,1556.9729046802968,,26221.75349598728
Q96D71,sp|Q96D71|REPS1_HUMAN,inf,inf,1171.1111111111104,99555.55555555562,457000.00000000006,,inf
Q9NRX4,sp|Q9NRX4|PHP14_HUMAN,66.68746328110242,inf,950.7348466974813,-9053.888459364473,22606.4917469279,,15870.857486455227
Q9NUQ2,sp|Q9NUQ2|PLCE_HUMAN,38.32445193279723,38.94743726680938,6183.770207710724,223141.23202282103,288332.19428547565,,85899.32091310927
Q9P2T1,sp|Q9P2T1|GMPR2_HUMAN,1.188176204867348,2.186275435121213,10118.320392543694,29958.248899437964,29966.90053510154,,6006.847943990443
Q9UJ41,sp|Q9UJ41|RABX5_HUMAN,6.507654708126413,inf,5596.7101733516565,45106.64245147494,47399.84493057315,,17064.127415266343
Q9ULV0,sp|Q9ULV0|MYO5B_HUMAN,74.26822971981052,inf,10748.888378282694,-598222.1786144511,36100.627764046425,,81989.05246620157
O14737,sp|O14737|PDCD5_HUMAN,inf,inf,134892.5983651362,-13231926.43848923,136267.91534508206,,inf
O43837,sp|O43837|IDH3B_HUMAN,4.09103299682465,41.87335333140888,10795.531940329865,574.4228421259704,16833.67017109732,,13952.81502859628
O60547,sp|O60547|GMDS_HUMAN,inf,inf,1444.4444444444448,-2111.111111111124,82366.66666666667,,inf
P00492,sp|P00492|HPRT_HUMAN,7.825002092659296,37.61894081018357,22611.548980385236,87951.24075585527,133098.59666497857,,65894.03109032966
P13473,sp|P13473|LAMP2_HUMAN,4.1678486095610605,5.135850138757413,10619.220527387373,23101.79425485551,36999.95520077577,,15180.571281886741
P14543,sp|P14543|NID1_HUMAN,8.509015034568664,9.43316639785585,70803.45444283451,36970.5359293933,367097.69678761327,,136170.24874762818
P16109,sp|P16109|LYAM3_HUMAN,1.783267364400593,2.775355572840991,84799.68789895451,220368.2856355181,234666.6825945475,,68461.05949126603
P20645,sp|P20645|MPRD_HUMAN,18.381683094945704,38.16794173859523,15564.242132343687,-164848.46837386442,47832.673736299184,,36707.91218979
P53814,sp|P53814|SMTN_HUMAN,39.65455907616465,57.33150641749016,10787.734336651854,-223433.85101213987,110833.82284938154,,46757.587344604704
Q53TN4,sp|Q53TN4|CYBR1_HUMAN,inf,inf,4411.116380724962,5755.227120820011,50202.69238731153,,inf
Q6EKJ0_Q86UP8,sp|Q6EKJ0|GTD2B_HUMAN_sp|Q86UP8|GTD2A_HUMAN,69.23623966183656,inf,5300.000053961047,-324666.6712423063,198.43986295250943,,21043.48141926748
Q86WC4,sp|Q86WC4|OSTM1_HUMAN,61.36949274307459,70.34425705528957,3302.22239436375,-163555.57018247407,7426.6907134384965,,15836.726185505999
Q8N699,sp|Q8N699|MYCT1_HUMAN,17.246250819402245,52.35390198692856,28902.330853593423,-361645.67707756854,21366.902536640002,,57722.13377610591
Q8NHP6,sp|Q8NHP6|MSPD2_HUMAN,inf,inf,7744.444444444444,-398777.7777777777,1000333.3333333333,,inf
A4D1B5,sp|A4D1B5|GSAP_HUMAN,0.6383064164632037,1.6419598870039793,7109.854235194671,47833.75402062535,47833.78695237019,,2269.116323349001
A6QL63,sp|A6QL63|BTBDB_HUMAN,8.220641226228532,49.011467347904734,3412.1463723758366,-2771.0209567363877,11630.125383695191,,6824.442399123676
P01033,sp|P01033|TIMP1_HUMAN,1.6889812360100853,3.675062423161397,87478.3515629001,-69735.00074720239,38266.61877051536,,19873.83741455703
P01876,sp|P01876|IGHA1_HUMAN,0.1,2.118181818181818,2437335.358311993,3182.5751766419708,33633.33381775102,,0.1
P62913,sp|P62913|RL11_HUMAN,81.71282533419529,inf,3029.3156059726894,60072.41218147313,165767.14560429662,,70919.6017850874
Q06203,sp|Q06203|PUR1_HUMAN,34.27151186300257,34.93543598559851,2952.161137045533,100554.2877320293,121499.62163850186,,40114.84576163929
Q13098,sp|Q13098|CSN1_HUMAN,1.835150084420438,2.8267142249818478,9322.81608728078,28096.493325075255,28100.09514268624,,8552.58245599928
Q15126,sp|Q15126|PMVK_HUMAN,4.873780138393466,5.834651046086461,7329.324339737537,64919.2155344469,64933.6510213139,,17853.53995399481
Q15477,sp|Q15477|SKIV2_HUMAN,inf,inf,3444.444444444445,-48444.444444444496,166700.0,,inf
Q2TAC2,sp|Q2TAC2|CCD57_HUMAN,inf,inf,2297.623295226912,25530.255523454493,59206.4235502499,,inf
Q5T0F9,sp|Q5T0F9|C2D1B_HUMAN,4.116850371867985,inf,9873.266720560365,15193.956256677426,28433.489548873753,,13703.614238947204
Q7LGC8,sp|Q7LGC8|CHST3_HUMAN,76.42340051403505,99.7618525304448,7709.9979954517385,-448999.8296091344,48933.27695496776,,45645.579102356736
Q96CD0,sp|Q96CD0|FBXL8_HUMAN,,inf,0.0,2197.517460710934,2556.8968314790536,,
Q99704,sp|Q99704|DOK1_HUMAN,15.26755927937569,33.24110731102327,6111.048843210994,-25440.55175403312,36966.78015347295,,15446.73428268901
Q9BYH1,sp|Q9BYH1|SE6L1_HUMAN,,inf,0.0,253889.78503363868,280009.22091633524,,
Q9Y3B8,sp|Q9Y3B8|ORN_HUMAN,26.602582627067896,79.98252253465488,1269.5968384761427,-11291.469107998772,10162.73406793916,,6160.1758113439155
Q9Y3I1,sp|Q9Y3I1|FBX7_HUMAN,40.07478989678633,60.04985993119089,5602.422150234849,-112066.51323573545,55233.53494208053,,28607.92120297376
Q9Y6M1,sp|Q9Y6M1|IF2B2_HUMAN,4.7813027866865365,24.979208256177273,5782.888095448071,-9463.651608894674,8323.361999647586,,4931.36267866
O14933,sp|O14933|UB2L6_HUMAN,2.304473778563086,90.13176502813769,6267.017676091716,8047.403431402494,8086.689650780313,,7201.445842483454
O14957,sp|O14957|QCR10_HUMAN,85.47494256454014,inf,34444.44444444444,-844444.4444444445,727666.6666666665,,686012.8997226354
O15027,sp|O15027|SC16A_HUMAN,85.11233467308344,inf,5655.9442896778355,-192921.93129036622,140001.24117299664,,74233.72540600612
O95433,sp|O95433|AHSA1_HUMAN,3.5704078916538022,40.58378668071598,14242.422765334568,39667.18445616527,39667.20034703563,,25425.621373374972
P01859,sp|P01859|IGHG2_HUMAN,0.3663114989190277,inf,768057.7704097853,20719.62397788818,145866.5908854417,,78100.71311383072
P05452,sp|P05452|TETN_HUMAN,,inf,0.0,1831993.3619905184,1922963.1466454582,,
P07108,sp|P07108|ACBP_HUMAN,4.670901083240637,60.52027216578653,13910.02785201401,-18298.87398483977,12973.593705059127,,16849.94823599039
P11310,sp|P11310|ACADM_HUMAN,4.094958904720781,5.063696693561985,17257.53493962475,86970.72548095712,93266.69602292297,,32186.462916290264
P22105,sp|P22105|TENX_HUMAN,,inf,0.0,7426277.424960461,12400029.85935726,,
P23588,sp|P23588|IF4B_HUMAN,inf,inf,7455.555555555554,-4343846.681415794,1766615.044433996,,inf
P29622,sp|P29622|KAIN_HUMAN,46.33753072522036,66.39320106023901,38189.09904632299,-1121089.485251615,49234.824037553044,,299632.12056915346
Q01082,sp|Q01082|SPTB2_HUMAN,12.838504188680131,13.718923338289423,11160.537415086383,103095.30838459567,158666.7044640138,,43856.60513604486
Q13541,sp|Q13541|4EBP1_HUMAN,20.73721329019925,21.537847499389155,1368.158268966423,26044.734696183088,32766.617044362392,,10824.9537450636
Q2KHT3,sp|Q2KHT3|CL16A_HUMAN,67.07914197613022,inf,1115.5555240792653,-69855.55288664268,0.011552543292054906,,2487.471471391713
Q7L2H7,sp|Q7L2H7|EIF3M_HUMAN,3.911420361118663,4.882012074642717,3392.0140480968585,31692.31114886606,31733.331381482127,,6613.286290155263
Q86Y39,sp|Q86Y39|NDUAB_HUMAN,12.762542728075935,22.455593536067497,6026.201552103723,59557.654974781515,73333.43965762845,,31566.93505693717
Q8NBN7,sp|Q8NBN7|RDH13_HUMAN,,inf,0.0,111021.69613428865,131136.27398096118,,
Q8TD55,sp|Q8TD55|PKHO2_HUMAN,3.6127923598877234,17.243306571620774,25176.96678788079,-21674.898624831545,22767.122516113774,,23258.566057728676
Q96DT0,sp|Q96DT0|LEG12_HUMAN,,inf,0.0,3718894.2042284785,4079089.6813963503,,
Q9BW60,sp|Q9BW60|ELOV1_HUMAN,4.544754995248388,5.508949389235778,3984.346153259067,9993.777002623605,9993.85588810739,,9053.899098669528
Q9H078,sp|Q9H078|CLPB_HUMAN,70.01296102520227,71.83035732670517,2584.03474960648,-153659.6203829395,6028.726999960112,,10613.7884145336
Q9NNW7,sp|Q9NNW7|TRXR2_HUMAN,inf,inf,4722.222222222221,-43888.88888888876,465700.0,,inf
Q9UN86,sp|Q9UN86|G3BP2_HUMAN,5.014447018683932,42.43299819314177,2592.7890965773936,-6504.757287631963,3046.657447919095,,1724.9944099288305
A0A075B6J9,sp|A0A075B6J9|LV218_HUMAN,92.41515822677216,inf,16684.965085623488,-90560.3141690325,716027.6487443345,,367677.86274134845
O43768,sp|O43768|ENSA_HUMAN,inf,inf,13166.666666666666,-513333.3333333334,720000.0000000001,,inf
O43826,sp|O43826|G6PT1_HUMAN,,inf,0.0,30990.36579702329,80833.19805938608,,
O95372,sp|O95372|LYPA2_HUMAN,6.154705531810271,19.425757274786598,8422.843092875779,8935.602028941395,18733.70204871126,,21021.009478761312
P12081,sp|P12081|HARS1_HUMAN,16.544364445110777,17.38735066283693,4057.5866041232866,88534.60159485745,88534.60453548151,,33565.09430279551
